         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -36          5         11          1      14.11       6.96      10.79       0.05       9.76       0.05       1.71       0.05       8.05       3.19       0.41      10.78       0.05
       -36          5         12          1      22.15       8.82       3.86       5.71       3.49       5.70       5.69       5.70       2.20       5.70       0.21       3.88       5.70
       -36          5         13          1      25.75       8.70      23.93       1.07      21.36       1.06      20.08       1.06       1.29       4.21       0.80      23.94       1.06
       -36          5         14          0      43.28      11.74      58.82       1.52      51.94       1.52      51.94       1.52       0.00       0.00       0.00      58.80       1.52
       -36          5         15          1      42.60      11.74      21.14       4.72      19.21       4.72      49.60       4.72      30.39       4.72       0.81      21.15       4.72
       -36          5         16          1      41.62      11.98      41.50       4.11      38.88       4.11      36.18       4.11       2.70       0.97       0.90      41.50       4.11
       -36          5         17          1      25.79      10.60      26.60       1.03      23.48       1.03      15.96       1.03       7.52       4.17       0.76      26.59       1.03
       -36          5         18          1      22.63      10.26      17.77       1.10      14.97       1.10      13.18       1.10       1.79       4.24       0.62      17.77       1.10
       -36          5         19          0      44.55      15.86      28.67       4.17      23.58       4.17      23.58       4.17       0.00       0.00       0.00      28.67       4.17
       -36          5         20          1      28.52      10.81      28.52       2.88      23.35       2.88      22.81       2.88       0.54       6.02       0.81      28.52       2.88
       -36          5         21          1      35.11      11.51      13.66       2.56      10.94       2.56      33.92       2.56      22.97       2.56       0.64      13.65       2.56
       -36          5         22          1      36.75      12.74      23.82       6.03      18.82       6.03      39.85       6.03      21.03       6.03       0.80      23.82       6.03
       -36          5         23          1      31.12      13.01      42.38       5.31      32.77       5.31      21.26       5.31      11.51       2.17       0.87      42.38       5.31
       -36          5         24          1      27.11      11.96      20.72       2.04      15.64       2.04      21.60       2.04       5.96       2.04       0.69      20.72       2.04
       -36          6          1          1      18.67       8.75      15.24       4.03      13.64       4.03       7.26       4.03       6.39       0.89       0.56      15.26       4.03
       -36          6          2          1      28.73       8.82      27.41       3.30      24.68       3.30      24.62       3.30       0.06       0.16       0.86      27.45       3.30
       -36          6          3          1      23.84       8.91      11.47       0.02      10.37       0.02      16.34       0.02       5.97       0.02       0.56      11.49       0.02
