 	h 	k 	l 	FP 	SIGFP 	FCalc 	PHICalc 	1	-29  	0  	6  	77.27 	35.75 	49.24 	3.14
388	-25  	4  	2  	67.23 	18.71 	107.84 	-1.93
389	-25  	4  	3  	67.66 	21.58 	26.81 	0.12
390	-25  	4  	4  	30.84 	33.17 	135.02 	-1.80
391	-25  	4  	5  	168.99 	9.29 	184.29 	-2.83
392	-25  	4  	6  	183.70 	9.85 	189.30 	-1.97
393	-25  	4  	7  	189.10 	8.67 	89.17 	-2.26
394	-25  	4  	8  	105.04 	10.97 	60.77 	0.16
395	-25  	4  	9  	107.13 	14.40 	65.73 	-2.97
396	-25  	4  	11  	216.31 	8.61 	200.97 	0.44
397	-25  	4  	12  	43.53 	20.62 	43.78 	2.73
398	-25  	4  	13  	84.61 	14.29 	162.55 	-2.77
399	-25  	4  	14  	155.79 	9.13 	199.57 	3.02
400	-25  	4  	15  	161.79 	10.25 	186.16 	-3.06
401	-25  	4  	16  	68.25 	23.32 	104.56 	-2.33
402	-25  	4  	17  	77.79 	18.17 	167.46 	2.89
403	-25  	4  	18  	104.87 	13.04 	113.19 	-2.70
404	-25  	4  	19  	71.32 	15.28 	182.72 	2.61
405	-25  	4  	20  	178.58 	8.48 	149.57 	1.80
406	-25  	4  	21  	153.49 	9.59 	88.06 	2.50
407	-25  	5  	1  	149.20 	11.12 	125.05 	-1.67
408	-25  	5  	2  	220.66 	10.51 	184.48 	-1.37
409	-25  	5  	3  	138.04 	9.90 	79.46 	-1.47
410	-25  	5  	4  	104.61 	11.62 	149.06 	-0.86
411	-25  	5  	6  	143.51 	11.57 	81.96 	-1.34
412	-25  	5  	7  	116.07 	12.13 	97.64 	0.47
413	-25  	5  	8  	137.74 	9.22 	107.83 	0.38
414	-25  	5  	9  	156.45 	10.35 	110.16 	0.86
415	-25  	5  	10  	138.35 	9.18 	117.92 	1.17
416	-25  	5  	11  	205.12 	8.59 	125.53 	0.59
417	-25  	5  	12  	21.73 	33.17 	62.07 	2.62
418	-25  	5  	13  	148.43 	9.13 	41.12 	-1.40
419	-25  	5  	14  	140.19 	9.12 	54.92 	1.51
420	-25  	5  	15  	191.14 	9.10 	132.22 	2.79
421	-25  	5  	16  	160.15 	9.65 	154.66 	-3.08
422	-25  	5  	17  	194.48 	10.77 	122.44 	-2.88
423	-25  	5  	18  	222.47 	10.19 	181.33 	-2.52
424	-25  	5  	19  	41.26 	25.43 	108.02 	-3.07
425	-25  	6  	1  	108.05 	14.60 	64.27 	2.60
426	-25  	6  	2  	103.15 	16.32 	71.65 	-3.01
427	-25  	6  	3  	119.19 	11.05 	34.94 	-2.86
428	-25  	6  	4  	104.43 	13.34 	85.33 	-1.16
429	-25  	6  	5  	101.89 	13.31 	89.41 	2.56
430	-25  	6  	6  	170.42 	11.55 	128.01 	2.40
431	-25  	6  	7  	245.01 	8.65 	133.47 	2.19
432	-25  	6  	8  	225.53 	8.63 	250.19 	2.42
433	-25  	6  	9  	188.33 	9.19 	208.07 	2.31
